campaign,topology,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,bead_height_std_mm,mc_iterations,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa
C1,uni,2240.0,0.462,2,1.0,0.25,10000,0.807,0.7991474959677763,0.8146167203708751,0.09976462011490489,0.00026944943995943136,0.09931397051606779,0.09976868118006,0.10019768458343489
C1,uni,2240.0,0.464,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10176462011490489,0.00026944943995943136,0.10131397051606779,0.10176868118006001,0.1021976845834349
C1,uni,2240.0,0.466,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10376462011490489,0.00026944943995943136,0.10331397051606779,0.10376868118006001,0.1041976845834349
C1,uni,2240.0,0.468,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.1057646201149049,0.00026944943995943136,0.10531397051606779,0.10576868118006001,0.1061976845834349
C1,uni,2240.0,0.47,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10776462011490484,0.0002694494399594311,0.10731397051606774,0.10776868118005999,0.10819768458343484
C1,uni,2240.0,0.472,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10976462011490484,0.00026944943995943266,0.10931397051606774,0.10976868118005999,0.11019768458343486
C1,uni,2240.0,0.474,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11176462011490487,0.0002694494399594311,0.11131397051606776,0.11176868118006,0.11219768458343486
C1,uni,2240.0,0.476,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11376462011490487,0.0002694494399594311,0.11331397051606776,0.11376868118006,0.11419768458343486
C1,uni,2240.0,0.478,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11576462011490488,0.0002694494399594311,0.11531397051606776,0.11576868118006,0.11619768458343487
C1,uni,2240.0,0.48,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11776462011490489,0.0002694494399594311,0.11731397051606776,0.11776868118006001,0.11819768458343487
C1,uni,2240.0,0.482,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11976462011490487,0.0002694494399594311,0.11931397051606776,0.11976868118006001,0.12019768458343487
C1,uni,2240.0,0.456,3,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.092321126266177,0.0004915911003979186,0.09148667856325617,0.0923349055792715,0.09310917499156827
C1,uni,2240.0,0.458,3,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.094321126266177,0.0004915911003979186,0.09348667856325617,0.0943349055792715,0.09510917499156828
C1,uni,2240.0,0.46,3,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.096321126266177,0.0004915911003979186,0.09548667856325617,0.0963349055792715,0.09710917499156828
C1,uni,2240.0,0.462,3,1.0,0.25,10000,0.9999,0.9994337165442557,0.999982347780473,0.09832112626617699,0.0004915911003979186,0.09748667856325617,0.0983349055792715,0.09910917499156828
C1,uni,2240.0,0.464,3,1.0,0.25,10000,0.2538,0.24536604126649553,0.26242304647755665,0.100321126266177,0.0004915911003979186,0.09948667856325617,0.10033490557927151,0.10110917499156828
C1,uni,2240.0,0.466,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.102321126266177,0.0004915911003979189,0.10148667856325617,0.10233490557927151,0.10310917499156828
C1,uni,2240.0,0.468,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10432112626617702,0.0004915911003979197,0.10348667856325618,0.10433490557927151,0.10510917499156829
C1,uni,2240.0,0.47,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10632112626617696,0.0004915911003979186,0.10548667856325612,0.10633490557927146,0.10710917499156823
C1,uni,2240.0,0.472,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10832112626617696,0.0004915911003979186,0.10748667856325612,0.10833490557927146,0.10910917499156823
C1,uni,2240.0,0.474,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.110321126266177,0.0004915911003979239,0.10948667856325613,0.11033490557927148,0.11110917499156825
C1,uni,2240.0,0.476,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.112321126266177,0.0004915911003979186,0.11148667856325614,0.11233490557927148,0.11310917499156825
C1,uni,2240.0,0.478,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11432112626617699,0.0004915911003979186,0.11348667856325614,0.11433490557927148,0.11510917499156825
C1,uni,2240.0,0.48,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.116321126266177,0.0004915911003979186,0.11548667856325615,0.11633490557927148,0.11710917499156825
C1,uni,2240.0,0.482,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.118321126266177,0.0004915911003979186,0.11748667856325615,0.11833490557927148,0.11910917499156826
