case_id,topology,branch_inlet_config,num_branches,heads_per_branch,active_heads,total_flow_lpm,inlet_pressure_mpa,bead_height_mm,bead_height_std_mm,defect_count,p_bead,mc_iterations,terminal_pressure_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,required_extra_inlet_pressure_mpa,worst_branch_index,ranking_or_location_id,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high
S2b,tree,80A-65A,4,8,32,2560.0,0.58,2.0,1.0,4,,10000,,,,,,,,,,0.14360802447146606,0.003880647714119112,0.1362249312244725,0.1445751858429438,0.14727675095444595,0.0001,1.765221952685649e-05,0.0005662834557441313
S2b,tree,80A-65A,4,8,32,2560.0,0.58,2.0,1.0,8,,10000,,,,,,,,,,0.14024116608308618,0.004749936887928552,0.13128186917548032,0.1411898186003318,0.1460196382520773,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.58,2.5,1.25,0,,0,0.14727675095444595,,,,,,,,,0.14727675095444595,0.0,,,,0.0,,
S2b,tree,80A-65A,4,8,32,2560.0,0.58,2.5,1.25,1,,10000,,,,,,,,,,0.14576855616696802,0.0034599032445906367,0.14016099546754274,0.14727675095444595,0.14727675095444595,0.0003,0.00010203035287762114,0.0008817517174022601
S2b,tree,80A-65A,4,8,32,2560.0,0.58,2.5,1.25,2,,10000,,,,,,,,,,0.14438865252139266,0.00462545018914592,0.1363586638943107,0.14595549210739006,0.14727675095444595,0.0007,0.00033912200289172947,0.0014443528574059384
S2b,tree,80A-65A,4,8,32,2560.0,0.58,2.5,1.25,4,,10000,,,,,,,,,,0.14147241055687604,0.006469860632424379,0.12975709304799884,0.14311329765776967,0.14727675095444595,0.0015,0.0009092536302792232,0.0024736068100540184
S2b,tree,80A-65A,4,8,32,2560.0,0.58,2.5,1.25,8,,10000,,,,,,,,,,0.1360955836936555,0.008328314297725722,0.12065012331776533,0.13796262779814278,0.14500855251073408,0.0063,0.004927543308452964,0.008051630612093718
S2b,tree,80A-65A,4,8,32,2560.0,0.58,3.0,1.5,0,,0,0.14727675095444595,,,,,,,,,0.14727675095444595,0.0,,,,0.0,,
S2b,tree,80A-65A,4,8,32,2560.0,0.58,3.0,1.5,1,,10000,,,,,,,,,,0.14493555462402946,0.005740761409518296,0.13691268817637525,0.14727675095444595,0.14727675095444595,0.0028,0.0019379927682506323,0.004043869239640415
S2b,tree,80A-65A,4,8,32,2560.0,0.58,3.0,1.5,2,,10000,,,,,,,,,,0.1425240782720483,0.008549042133414333,0.12963901235185876,0.14496571141956424,0.14727675095444595,0.007,0.005544595653529791,0.008834040649548016
S2b,tree,80A-65A,4,8,32,2560.0,0.58,3.0,1.5,4,,10000,,,,,,,,,,0.13783412366941758,0.013155524875926375,0.11946884445151267,0.1409556251352709,0.14727675095444595,0.0166,0.014275004667175914,0.01929625859632878
S2b,tree,80A-65A,4,8,32,2560.0,0.58,3.0,1.5,8,,10000,,,,,,,,,,0.12967192724559046,0.0158983439883743,0.1042861094669541,0.13342620085321316,0.14361419924016966,0.0392,0.03556978700366839,0.04318411889584124
S2b,tree,80A-65A,4,8,32,2560.0,0.6,0.0,0.0,0,,0,0.1672767509544459,,,,,,,,,0.1672767509544459,0.0,,,,0.0,,
