case_id,topology,branch_inlet_config,num_branches,heads_per_branch,active_heads,total_flow_lpm,inlet_pressure_mpa,bead_height_mm,bead_height_std_mm,defect_count,p_bead,mc_iterations,terminal_pressure_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,required_extra_inlet_pressure_mpa,worst_branch_index,ranking_or_location_id,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high
P1b,tree,80A-65A,4,8,32,2560.0,0.58,1.5,0.75,,0.05,10000,,,,,,,,,,0.14640597497507774,0.0016470312911407831,0.14306454290601614,0.14727675095444595,0.14727675095444595,0.0,0.0,0.00038401247776654115
P1b,tree,80A-65A,4,8,32,2560.0,0.58,2.0,1.0,,0.05,10000,,,,,,,,,,0.14576819418743445,0.002742823288581267,0.14034914558815978,0.14727675095444595,0.14727675095444595,0.0,0.0,0.00038401247776654115
P1b,tree,80A-65A,4,8,32,2560.0,0.58,2.5,1.25,,0.05,10000,,,,,,,,,,0.14493013278335184,0.0045200239742939664,0.13668096751551911,0.14727675095444595,0.14727675095444595,0.0007,0.00033912200289172947,0.0014443528574059384
P1b,tree,80A-65A,4,8,32,2560.0,0.58,3.0,1.5,,0.05,10000,,,,,,,,,,0.14345052776865314,0.010737041692985335,0.13113253018652885,0.14727675095444595,0.14727675095444595,0.0055,0.0042282129306685555,0.007151575409842552
P1b,tree,80A-65A,4,8,32,2560.0,0.58,1.0,0.5,,0.1,10000,,,,,,,,,,0.14635707351058494,0.0012140166796102683,0.1439111173039088,0.146787387740908,0.14727675095444595,0.0,0.0,0.00038401247776654115
P1b,tree,80A-65A,4,8,32,2560.0,0.58,1.5,0.75,,0.1,10000,,,,,,,,,,0.1455295257692403,0.0021889443248201378,0.14115650797507145,0.14621056110187816,0.14727675095444595,0.0,0.0,0.00038401247776654115
P1b,tree,80A-65A,4,8,32,2560.0,0.58,2.0,1.0,,0.1,10000,,,,,,,,,,0.144381187836046,0.0036004257595691185,0.13726942999136718,0.14547846901780048,0.14727675095444595,0.0,0.0,0.00038401247776654115
P1b,tree,80A-65A,4,8,32,2560.0,0.58,2.5,1.25,,0.1,10000,,,,,,,,,,0.1426992758601629,0.006090177586560609,0.13153289898221018,0.14448822481152354,0.14727675095444595,0.0013,0.0007599045488158861,0.002223109496508462
P1b,tree,80A-65A,4,8,32,2560.0,0.58,3.0,1.5,,0.1,10000,,,,,,,,,,0.1398434234026834,0.011057663049699193,0.121528203526071,0.14299664032428183,0.14727675095444595,0.0133,0.011234262822474975,0.015739534923382974
P1b,tree,80A-65A,4,8,32,2560.0,0.58,1.0,0.5,,0.2,10000,,,,,,,,,,0.14535942506614766,0.001650476315586146,0.14216119379973635,0.14570625791817468,0.14727675095444595,0.0,0.0,0.00038401247776654115
