case_id,topology,branch_inlet_config,num_branches,heads_per_branch,active_heads,total_flow_lpm,inlet_pressure_mpa,bead_height_mm,bead_height_std_mm,defect_count,p_bead,mc_iterations,terminal_pressure_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,required_extra_inlet_pressure_mpa,worst_branch_index,ranking_or_location_id,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.5,0.5,,0.1,10000,,,,,,,,,,0.42130498904231434,0.0004646884165760775,0.4203626867004737,0.4214334927239044,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,2.0,0.0,,0.1,10000,,,,,,,,,,0.4211376604049303,0.0005859591917502057,0.4199895433469082,0.4212696988883025,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,2.0,0.25,,0.1,10000,,,,,,,,,,0.4211120317137141,0.0006148598665565961,0.41988870744600526,0.4212427796761531,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,2.0,0.5,,0.1,10000,,,,,,,,,,0.4210944771178684,0.0006730203466026725,0.4197491211050902,0.42125884348719045,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,0.5,0.0,,0.2,10000,,,,,,,,,,0.42150644470114096,0.00015187162129665316,0.4212303106070924,0.4215351286752639,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,0.5,0.25,,0.2,10000,,,,,,,,,,0.42150242150297074,0.00018079373720122503,0.4211499041494352,0.4215404741963201,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,0.5,0.5,,0.2,10000,,,,,,,,,,0.42147398975262496,0.0002401705914497781,0.42100318473455534,0.42153631293382077,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.0,0.0,,0.2,10000,,,,,,,,,,0.42126614801273427,0.00032736693833088743,0.4206647844596282,0.42131678557527946,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.0,0.25,,0.2,10000,,,,,,,,,,0.4212610114530922,0.000342940352377853,0.4206102610497976,0.4213167888727273,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.0,0.5,,0.2,10000,,,,,,,,,,0.42123439727556633,0.00041435179364126943,0.42042954882333833,0.4213229620790401,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.5,0.0,,0.2,10000,,,,,,,,,,0.4209480326606315,0.0005190653790599537,0.4199963189908474,0.421013387742682,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.5,0.25,,0.2,10000,,,,,,,,,,0.42095239592759665,0.0005377014919092952,0.4199552784346815,0.4210310319572455,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,1.5,0.5,,0.2,10000,,,,,,,,,,0.42090472405726814,0.0006114986578160443,0.41973996716481854,0.42100286364427875,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,2.0,0.0,,0.2,10000,,,,,,,,,,0.42055392248481965,0.0007475986337762713,0.4191717709180739,0.4206125875953575,0.421702624322251,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,16,1280.0,0.5314,2.0,0.25,,0.2,10000,,,,,,,,,,0.4205387810364726,0.0007812754605700864,0.4190881865210718,0.42063377012148606,0.421702624322251,0.0,0.0,0.00038401247776654115
