campaign,topology,case,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,terminal_mpa,pressure_margin_mpa,pass_fail,extra_inlet_loss_mpa
A1,bi,BI-2_plus2,2560.0,0.529356,2,1.0,0.05837608481394169,-0.04162391518605832,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,3,1.0,0.09762811552236353,-0.0023718844776364767,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,3,1.0,0.05780277290827818,-0.04219722709172183,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,4,1.0,0.09619867043896166,-0.003801329561038347,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,4,1.0,0.05637332782487631,-0.0436266721751237,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,0,1.5,0.10000098979858194,9.897985819296018e-07,PASS,
A1,bi,BI-2_plus2,2560.0,0.529356,0,1.5,0.06017564718449658,-0.03982435281550342,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,1,1.5,0.09839182505387958,-0.001608174946120422,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,1,1.5,0.05856648243979423,-0.041433517560205774,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,2,1.5,0.09715980829621687,-0.002840191703783135,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,2,1.5,0.05733446568213152,-0.042665534317868486,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,3,1.5,0.09625465312732182,-0.0037453468726781902,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,3,1.5,0.056429310513236464,-0.04357068948676354,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,4,1.5,0.09396153419063139,-0.0060384658093686205,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,4,1.5,0.05413619157654603,-0.04586380842345397,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,0,2.0,0.10000098979858194,9.897985819296018e-07,PASS,
A1,bi,BI-2_plus2,2560.0,0.529356,0,2.0,0.06017564718449658,-0.03982435281550342,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,1,2.0,0.09773917528652445,-0.002260824713475551,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,1,2.0,0.0579138326724391,-0.0420861673275609,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,2,2.0,0.0960074735507305,-0.003992526449269507,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,2,2.0,0.05618213093664515,-0.04381786906335486,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,3,2.0,0.09473520288769818,-0.005264797112301822,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,3,2.0,0.05490986027361283,-0.045090139726387174,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,4,2.0,0.0914565585197041,-0.008543441480295899,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,4,2.0,0.051631215905618755,-0.04836878409438125,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,0,2.5,0.10000098979858194,9.897985819296018e-07,PASS,
A1,bi,BI-2_plus2,2560.0,0.529356,0,2.5,0.06017564718449658,-0.03982435281550342,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,1,2.5,0.09701564838387086,-0.002984351616129144,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,1,2.5,0.05719030576978551,-0.042809694230214496,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,2,2.5,0.09472999636323273,-0.005270003636767273,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,2,2.5,0.05490465374914738,-0.045095346250852625,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,3,2.5,0.09305074181745779,-0.006949258182542217,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,3,2.5,0.05322539920337244,-0.04677460079662757,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,4,2.5,0.08864349614408809,-0.011356503855911915,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,4,2.5,0.04881815353000274,-0.051181846469997266,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,0,3.0,0.10000098979858194,9.897985819296018e-07,PASS,
A1,bi,BI-2_plus2,2560.0,0.529356,0,3.0,0.06017564718449658,-0.03982435281550342,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,1,3.0,0.09621180380875458,-0.00378819619124543,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,1,3.0,0.056386461194669224,-0.04361353880533078,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,2,3.0,0.09331070828529306,-0.006689291714706946,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,2,3.0,0.05348536567120765,-0.046514634328792354,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,3,3.0,0.09117929116601517,-0.008820708833984836,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,3,3.0,0.05135394855192976,-0.04864605144807024,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,4,3.0,0.0854747030260424,-0.014525296973957602,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,4,3.0,0.045649360411956996,-0.05435063958804301,FAIL,0.030490835581619
