campaign,topology,placement,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,bead_height_std_mm,mc_iterations,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa
C1_focused,uni,uniform,2240.0,0.4577,4,2.5,0.5,1000,0.537,0.5060119191883528,0.5677048903162545,0.09904299792347108,0.00365878379637061,0.09198625703289065,0.0996566799499351,0.10402719295077253
C1_focused,bi,uniform,2240.0,0.4497,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08684166301639383,0.0016199981684439368,0.0835600119985141,0.08722690710463121,0.08901098904354796
C1_focused,bi,uniform,2240.0,0.4517,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08884166301639382,0.0016199981684439368,0.0855600119985141,0.08922690710463121,0.09101098904354796
C1_focused,bi,uniform,2240.0,0.453674,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09081566301639386,0.0016199981684439368,0.08753401199851413,0.09120090710463125,0.09298498904354799
C1_focused,bi,uniform,2240.0,0.4557,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09284166301639382,0.0016199981684439368,0.0895600119985141,0.09322690710463122,0.09501098904354796
C1_focused,bi,uniform,2240.0,0.4577,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09484166301639384,0.0016199981684439368,0.0915600119985141,0.09522690710463122,0.09701098904354796
C1_focused,bi,uniform,2240.0,0.4497,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0846858668264781,0.0020276987476159293,0.08073080025271362,0.08507721796847748,0.08734677734396162
C1_focused,bi,uniform,2240.0,0.4517,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08668586682647811,0.0020276987476159293,0.08273080025271362,0.08707721796847748,0.08934677734396163
C1_focused,bi,uniform,2240.0,0.453674,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08865986682647813,0.0020276987476159293,0.08470480025271365,0.08905121796847751,0.09132077734396166
C1_focused,bi,uniform,2240.0,0.4557,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0906858668264781,0.0020276987476159293,0.08673080025271362,0.09107721796847748,0.09334677734396163
C1_focused,bi,uniform,2240.0,0.4577,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0926858668264781,0.0020276987476159293,0.08873080025271363,0.09307721796847748,0.09534677734396163
C1_focused,bi,uniform,2240.0,0.4497,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08417034297324762,0.002935447398995682,0.07799594082828276,0.08497563677930706,0.08751843910770642
C1_focused,bi,uniform,2240.0,0.4517,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08617034297324763,0.002935447398995682,0.07999594082828276,0.08697563677930706,0.08951843910770642
C1_focused,bi,uniform,2240.0,0.453674,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08814434297324766,0.002935447398995682,0.0819699408282828,0.08894963677930709,0.09149243910770645
C1_focused,bi,uniform,2240.0,0.4557,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09017034297324761,0.002935447398995682,0.08399594082828277,0.09097563677930706,0.09351843910770642
C1_focused,bi,uniform,2240.0,0.4577,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09217034297324762,0.002935447398995682,0.08599594082828277,0.09297563677930706,0.09551843910770642
C1_focused,bi,uniform,2240.0,0.4497,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.07983942994712771,0.003617772338215198,0.07289134372117412,0.08039906064892802,0.08469810890695338
C1_focused,bi,uniform,2240.0,0.4517,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08183942994712771,0.003617772338215198,0.07489134372117412,0.08239906064892802,0.08669810890695338
C1_focused,bi,uniform,2240.0,0.453674,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08381342994712776,0.003617772338215198,0.07686534372117415,0.08437306064892805,0.08867210890695341
C1_focused,bi,uniform,2240.0,0.4557,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08583942994712772,0.003617772338215198,0.07889134372117412,0.08639906064892802,0.09069810890695339
C1_focused,bi,uniform,2240.0,0.4577,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0878394299471277,0.003617772338215198,0.08089134372117412,0.08839906064892802,0.09269810890695339
