campaign,topology,placement,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,bead_height_std_mm,mc_iterations,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa
C1_focused,bi,worst,2240.0,0.4497,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08682525875300035,0.0005788733769222979,0.08582060086495587,0.08684850634978641,0.08775392077725519
C1_focused,bi,worst,2240.0,0.4517,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08882525875300036,0.0005788733769222979,0.08782060086495587,0.08884850634978642,0.08975392077725519
C1_focused,bi,worst,2240.0,0.453674,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09079925875300038,0.0005788733769222979,0.0897946008649559,0.09082250634978645,0.09172792077725522
C1_focused,bi,worst,2240.0,0.4557,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09282525875300035,0.0005788733769222979,0.09182060086495587,0.09284850634978642,0.0937539207772552
C1_focused,bi,worst,2240.0,0.4577,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09482525875300035,0.0005788733769222979,0.09382060086495587,0.09484850634978642,0.0957539207772552
C1_focused,bi,worst,2240.0,0.4497,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08294219685243082,0.001190196094465393,0.08091927008433483,0.08292957216046284,0.08488360377141076
C1_focused,bi,worst,2240.0,0.4517,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08494219685243082,0.001190196094465393,0.08291927008433483,0.08492957216046285,0.08688360377141076
C1_focused,bi,worst,2240.0,0.453674,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08691619685243086,0.001190196094465393,0.08489327008433487,0.08690357216046288,0.08885760377141079
C1_focused,bi,worst,2240.0,0.4557,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08894219685243081,0.001190196094465393,0.08691927008433484,0.08892957216046285,0.09088360377141076
C1_focused,bi,worst,2240.0,0.4577,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09094219685243081,0.001190196094465393,0.08891927008433484,0.09092957216046285,0.09288360377141076
C1_focused,bi,worst,2240.0,0.4497,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08498461626758728,0.00071285301783239,0.08374477569314392,0.08501492700096422,0.08612492575134062
C1_focused,bi,worst,2240.0,0.4517,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08698461626758729,0.00071285301783239,0.08574477569314393,0.08701492700096422,0.08812492575134062
C1_focused,bi,worst,2240.0,0.453674,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08895861626758733,0.0007128530178323902,0.08771877569314396,0.08898892700096425,0.09009892575134065
C1_focused,bi,worst,2240.0,0.4557,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0909846162675873,0.0007128530178323902,0.08974477569314393,0.09101492700096422,0.09212492575134063
C1_focused,bi,worst,2240.0,0.4577,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0929846162675873,0.0007128530178323902,0.09174477569314393,0.09301492700096423,0.09412492575134063
C1_focused,bi,worst,2240.0,0.4497,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.07758875306822162,0.0015423298779418003,0.07495325240732836,0.07757982229908794,0.08010286910873253
C1_focused,bi,worst,2240.0,0.4517,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.07958875306822162,0.0015423298779418003,0.07695325240732837,0.07957982229908794,0.08210286910873253
C1_focused,bi,worst,2240.0,0.453674,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08156275306822167,0.0015423298779418003,0.0789272524073284,0.08155382229908797,0.08407686910873256
C1_focused,bi,worst,2240.0,0.4557,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08358875306822164,0.0015423298779418003,0.08095325240732837,0.08357982229908795,0.08610286910873254
C1_focused,bi,worst,2240.0,0.4577,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08558875306822165,0.0015423298779418003,0.08295325240732837,0.08557982229908795,0.08810286910873254
